label,text
1.0,กู้สงบป่ะ
1.0,ภัทร
2.0,สัตว์เดรัจฉานรักลูกคนชั่วประหารชีวิตสัตว์นรก
0.0,เพลงคับเรื่อง
0.0,ป้าหลินหลินรักลุงปมค้าบแฮร่ะๆ
1.0,ปล่อยไหลเบา
1.0,
2.0,ดู
2.0,สสวก.ลุง ขอให้ลุงวางมือ คนรุ่นใหม่ทำงานเหอะ
1.0,ชาติต้องการ ตู่ กลับมาปราบมารไห้
1.0,ฟ+
2.0,ผลงานซุกใว้พรม เพียบ
1.0,รู้กู้กู้
1.0,ปิดไฟ=พิม
1.0,รอข่าวเหมือนกันสรุปยุบสภาเย็น
1.0,หลังจากนี้ดูรัฐบาล
1.0,ตูบ...คนรักร้อย คนด่าล้าน
1.0,ผมย้อนกลับขยันฝึกซ้อมฟุตบอลผมเมสซีโรนัลโด้เป็นรองผม
1.0,สงึท มุมรทยึงมคว
1.0,รัก
1.0,ปมสลิ่มปมกล้วยบวชชีค้าบ
1.0,ซีเซียม137
1.0,ทำ ทำ ทำต่อ
0.0,ข่าวดีรอบ8ปี ยุบสภา
1.0,@สายลับ007สวัสดีพี่
2.0,ขอให้ตู่ชอบ
1.0,ทีมข่าวเช้านี้
1.0,คนไทยสักกี่คนจ่ายตารางเมตร1ล้านบาท
1.0,.
1.0,สารวีตรซัว..รอด/ สารวีตร กานต์....สี่งตาย/ จ่าทหารคลั่ง...สั่งตาย
0.0,ขยันตื่นเช้าอวยลุง
1.0,ไอ้ตู่ 555
1.0,110
0.0,สมพร ปากทำงานสิกิน
2.0,ทำเวรทำกรรมทำต่อ
0.0,ดีใจข่าวลุงตูบตาย
0.0,ทั่วโลกวุ่นวายไทยสงบจบลุงตู่
1.0,ลุงปมตื่นตี1ทำงานเพื่ค้าบ
1.0,คดีเหมืองทองลุงหนีอังกฤษท่น
0.0,น้องไบรท์น่ารัก
1.0,สวัสดี
0.0,จุดพลุจุดประทัดฉลองรอบ8ปีรอคอย
1.0,ฝ่ายค้าน แย่งหมาแดก4ปี.ผ
0.0,ตำรวจจิตใจดี ชื่นชม ดีดี คู่เสมอ
1.0,ประยุทธ์ทิ้งระเบิดปราจีนบุรีน้อฮ่าๆๆ
1.0,ลาดกระบัง ตู้ เครื่องงงงง
0.0,ตู่ ผุ้เสียสละ เอาชนะมาร
1.0,ลบกัวนคุนสละยุดติตอผ่อเลียงไชสันกำแพงสื่ไม้มะมัวสันไหโทรหาผมสมดัวย0613582806
0.0,ดีจุย
0.0,ลุงป้อมตาย ข่าวดี
0.0,ขอให้ตู่ชอบ อย่าหลอกหลอน
1.0,ชานวัยรุ่น
2.0,เปิดโอกาสสส.ย้ายพรรคอ่าดี? กี่สภาหมดวาระทำ เลว
2.0,คนฉลาดออกมาวิจารย์
1.0,ลุงออกจากบ้านหลวง  บ้านตัวเอง 
1.0,วัดใจดู
1.0,เจอโรคป่าว
1.0,โควิด-19  เหมือน โรคห่า
2.0,วัคซีน โควิด ฉีด ร่างกายเหมือนเดิม
2.0,ตำรวจเลวทหารห่า
1.0,เส้นเลือดสมองแตก?
1.0,ยุบสภา  สร้าง เงื่อนไข   ย้าย พรรค
1.0,คนล้ม ฉีดวัคซีน mRna รึเปล่า
1.0,ยุบพวกพ้อง...ยุบปล่อยหมดอายุหมูคอก ยุบ
1.0,หาดใหญ่ จดจำ
0.0,รปภ ทำงานดี
1.0,pm2. 5
1.0,ขิต.
0.0,ทำดีชื่นชม
1.0,ดูแลมมใมมมมใ ม มยมใมาจ
0.0,ไทยสงบเลือกลุงค้าบ
2.0,ตัวอัปมงคลซ่ะ...แผนดิน..8/9ปีสาระ
1.0,  วาระ  พฤหัส  ดู
1.0,ซี้โนแวค
0.0,ชื่มชม เจ้าหน้าที่คุณภาพ
1.0,ลมออโต้
2.0,ยุบสภาตัวเอง อย่าหลงประเด็น!!!
0.0,โกงความตาย
0.0,วิชา CPR เด็กเรียน
2.0,คนชั่วเบลอหน้าประจานอย่าที่อยู่สังคม
1.0,พี่@ทัททิม. สวัดดี
0.0,ขอบคุณ
0.0,ดี
0.0,สุดยอด
0.0,ชื่นชมตำรวจรถไฟ จนท.ช่วยกัน
0.0, ตำรวจดี กลายเป็นหา
1.0,สวัสดี เรื่องเล่าเช้านี้ สวัสดี
1.0,555 ไอ้ ลุงคนดี โกงสัก฿ ตาย..หลับตื่น..ฟื้น..หนีพ้น ... สาธุ
1.0,สวัสดี   เสถียร
1.0,ยุบสภาหนี55555
1.0,สมองเลือด
1.0,ซ้อม กู้ชึพ.
0.0,ลุงตู่ ดีใจประเทศ
1.0,ฉีดวัคซีนโควิด โรควูปเป็นโรคยอดฮิต
1.0,สวัสดียามเชัา
1.0,นอนนอน
1.0,ครู   
2.0,ครูหื่น อีกแล้ว งามไส้
1.0,สวัสดี
1.0,สื่อสารประชาวิชาทำมวลชน.สื่อใบปริญญาติดฝา.สื่อมวลชนวิชากินเงินโฆษณาอาญาตัดสิน.คอรัปชั่นกล้าทำสาร
1.0,ดู
2.0,โถ ไอ้กาม
2.0,คุกๆๆๆๆ
1.0,ดูหน้าซิ
2.0,แบบนี้ตบ
2.0,สังคมศีลธรรม พฤติกรรมทราม
2.0,เลว
2.0,เลว
0.0,ประเทศไทย กฎหมายไทยแรง ชีวิตดีขึ้น
2.0,วะ น่ากลัว
2.0,ภัยสังคม
1.0,ฉีดไข่
1.0,ล้วงยันตับ.
2.0,ครูบ้ากาม
1.0,แฮร่ะๆ
2.0,ตัดมือทำเล้ย
1.0,อาชีพ เพีงราะเพศมั่ง
0.0,ควรจะคานวัดความสูงรถยนต์สะพานสัก 200 เมตร เสียหาย
1.0,หน้าดิ
2.0,เกลี่ยบ้านพ่อสิ
1.0,ลอกสูตรตุ๋ย
1.0,ครู
1.0,ยุบสภาหนีตัวหลอด
2.0,นรก
1.0,สวัสดี
2.0,ไอ้เวร
1.0,ครูหื่นค้าบ
2.0,เลว
2.0,ตัดหรรม
1.0,ดูหน้าพิทักษ์ ซิ
2.0,เบลอ
0.0,ลุงตู่ร่มเย็นอบอุ่น
2.0,ครูเลวอีกแล้ว
2.0,ไอเวร
0.0,ขอบคุณตำรวจรถไฟหาดใหญ่ช่วยชีวิตชื่นชมขอให้น้องทั้งสองคนประสพความสำเร็จโชคดีมีความสุข
0.0,ครู
1.0,ถืบติดถุก
2.0,เลว  ครู 
0.0,ครูคนดีค้าบ
1.0,อารมณ์
2.0,ล้วงกี
1.0,จบ
1.0,เสียวแทน
2.0,เลว
1.0,เพื่อน?
2.0,ทรามจิงๆ
1.0,หน้าเกียรติประวัติ
1.0,เกี่ยวไหม  ครู
2.0,แหม ไหว้สวยเชียว ขอโทษใจหรอก กลัวคุก เชิญป้ายหน้าคุก
2.0,ครูหงี่
2.0,ค
1.0,เบลอหน้า......ทำกี่...
2.0,ครูจัญไร
2.0,เสียง จอมหื่น
2.0,บุหรี่ไฟฟ้าผิดกฎหมายคนขายผิดกฎหมาย งงงงงงงงงง
1.0,คริปเหรออ.. ครุู
1.0,งัดหน้าสักที
2.0,อีกแล้วไอ้ครูเลว....
2.0,ครูแบบนี้ทุเรศ
2.0,คุก
2.0,เลว
1.0,เบลอหน้า
2.0,ย้ายทำเลวที่อื่น
1.0, งงงงงงงงง
1.0,ว่าว ครู
0.0,คนดีขาดสติ
1.0,ราชกาลไทบย เลว 99 ดีชะ 1 ละมั่งง
1.0,ซื้อกินจบ
0.0,ยับยั้งชั่งใจ อาชีพครู
1.0,วุฒิภาวะครู
2.0,ครูเหรอ
2.0,ฉีดไข่ฝ่อ ตอน
2.0,แก่ตัวเลวจิงๆ
2.0,ตายเหอะช่วยตัวเองหรอ ผู้หญิงช่วยตัวเองอะ
2.0,ออกจากครู
1.0,รู้ตัว
1.0,คนดีครูคนเี้ยๆ
1.0,คุณครูนักข่าว
1.0,ล้วงข้างใน
2.0,สมควรไล่ออกจากครู เลวขนาด
1.0,ยุบสภา เลือกพรรคเพื่อไทย พรรค
2.0,โทษ ยกเว้นตัวเอง
2.0,ขอโทษติดคุกอยู่ดี
1.0,นึก
1.0,เอาเรื่อง แจ้งความ 
1.0,หลุด55555
1.0,จรรยาบรรณ
1.0,แบบนี้ มืออาชีพครู
1.0,คนเลววงการ
1.0,ทำกี่ ตอบ
1.0,ครูคิดได้สาย
1.0,เคยตัวสิ
2.0,ครูเวน
1.0,หลุด
1.0,ทำกี่ตอบ
1.0,ครู
1.0,ทำหลายครั้งววววว
1.0,สวัสดียามเช้า
0.0,แม่พิมพ์ชาติ
1.0,เจตนา
2.0,เบรอหน้าคนอับปรีย์
2.0,ข้ออ้าง ไอ้เวร
2.0,คนสัตว์ต่างกันสามัญสำนึก อย่าคน
2.0,ไล่ออก
0.0,ครู
0.0,ฟังข่าว ครูเลว  โทษ จบ
1.0,ทำหลายครั้งแน่นอน ตอบอึกอักแบบนี้
1.0,ปลด องคมนตรี  สว สามัญชนห้ามยุ้งการเมือง ขั่วอำนาจ เข้าสู่ประชาธิปไตย นายกมาจากประชาชน มาจากพรรคชนะอันดับ1ปัญหา
1.0,ทำกี่...
1.0,รุ้กล้องป่าว
1.0,ยุบสภา เลือกพรรคเพื่อไทย พรรคทั้งสองใบ
